Timestamp,Thumb Flex,Pointer Flex,Middle Flex,Ring Flex,Pinky Flex,Thumb Acc. X,Thumb Acc. Y,Thumb Acc. Z,Thumb Gyro X,Thumb Gyro Y,Thumb Gyro Z,Pointer Acc. X,Pointer Acc. Y,Pointer Acc. Z,Pointer Gyro X,Pointer Gyro Y,Pointer Gyro Z,Middle Acc. X,Middle Acc. Y,Middle Acc. Z,Middle Gyro X,Middle Gyro Y,Middle Gyro Z,Ring Acc. X,Ring Acc. Y,Ring Acc. Z,Ring Gyro X,Ring Gyro Y,Ring Gyro Z,Pinky Acc. X,Pinky Acc. Y,Pinky Acc. Z,Pinky Gyro X,Pinky Gyro Y,Pinky Gyro Z,Wrist Gyro X,Wrist Gyro Y,Wrist Gyro Z,Wrist Acc. X,Wrist Acc. Y,Wrist Acc. Z,Hand
2.968,255,255,255,255,255,-7.94,0.87,6.05,-0.01,0.00,-0.01,-8.85,-2.82,3.60,-0.02,-0.00,-0.03,-8.16,-2.13,5.49,0.01,0.03,-0.02,-5.39,-5.32,6.46,0.01,0.00,-0.00,-2.05,-3.49,8.95,-0.02,0.00,-0.01,-0.53,0.08,0.86,0.49,0.31,-0.43,L
3.019,255,255,255,0,255,-7.92,0.83,6.04,0.00,0.00,-0.02,-8.82,-2.88,3.62,-0.01,-0.00,-0.03,-8.14,-2.19,5.42,0.02,0.02,-0.02,-5.29,-5.35,6.43,0.00,0.01,-0.01,-2.04,-3.45,8.95,-0.01,0.01,-0.01,-0.52,0.09,0.86,0.98,0.00,-0.43,L
3.073,255,255,255,0,255,-7.92,0.71,6.00,0.01,0.01,-0.02,-8.82,-2.97,3.61,-0.02,0.01,-0.04,-8.18,-2.17,5.48,0.03,0.03,-0.03,-5.31,-5.42,6.43,0.01,0.01,-0.01,-2.11,-3.49,8.93,-0.02,0.01,-0.02,-0.52,0.08,0.86,1.04,0.12,-0.92,L
3.119,255,255,255,0,255,-7.94,0.76,6.04,0.01,0.01,-0.02,-8.88,-2.92,3.51,-0.01,0.01,-0.03,-8.25,-2.13,5.43,0.03,0.03,-0.03,-5.37,-5.32,6.40,-0.01,0.01,-0.01,-2.17,-3.53,8.97,-0.01,0.01,-0.01,-0.52,0.08,0.86,1.10,0.67,-0.92,L
3.167,255,255,255,255,255,-7.92,0.84,5.95,0.01,0.01,-0.01,-8.80,-2.89,3.53,-0.02,0.01,-0.02,-8.24,-2.12,5.41,0.03,0.03,-0.02,-5.48,-5.28,6.39,0.01,0.01,-0.00,-2.20,-3.38,8.98,0.01,0.01,-0.01,-0.52,0.08,0.86,0.43,-0.06,-0.92,L
3.217,255,255,255,255,255,-7.98,0.81,6.00,0.01,0.01,-0.02,-8.83,-2.99,3.47,-0.02,0.01,-0.03,-8.24,-2.16,5.34,0.02,0.03,-0.02,-5.42,-5.28,6.49,0.01,0.01,-0.01,-2.12,-3.39,8.99,0.00,0.01,-0.00,-0.51,0.08,0.86,0.79,0.37,-0.49,L
3.27,255,255,255,255,255,-7.88,0.76,5.99,0.01,0.01,-0.02,-8.85,-2.95,3.52,-0.02,0.00,-0.03,-8.25,-2.16,5.36,0.02,0.02,-0.02,-5.40,-5.33,6.42,0.01,0.01,-0.01,-2.15,-3.46,8.98,-0.02,0.00,-0.01,-0.52,0.08,0.87,0.79,0.43,-0.49,L
3.322,255,255,255,0,255,-7.89,0.85,6.01,0.00,0.02,-0.02,-8.85,-2.94,3.58,-0.02,0.00,-0.03,-8.26,-2.15,5.41,0.02,0.02,-0.02,-5.40,-5.29,6.42,0.01,0.00,-0.01,-2.16,-3.44,8.92,-0.03,-0.01,-0.01,-0.52,0.08,0.86,0.55,-0.18,-0.24,L
3.373,255,255,255,255,255,-7.94,0.83,5.97,0.00,0.01,-0.01,-8.85,-2.93,3.57,-0.02,0.01,-0.03,-8.23,-2.16,5.39,0.01,0.01,-0.01,-5.37,-5.30,6.45,0.00,0.00,-0.01,-2.15,-3.43,8.97,-0.02,-0.00,-0.00,-0.52,0.08,0.87,0.31,0.18,-0.06,L
3.427,255,255,255,255,255,-7.93,0.83,5.97,-0.01,0.01,-0.01,-8.82,-2.90,3.51,-0.02,0.00,-0.04,-8.22,-2.23,5.38,0.01,0.02,-0.02,-5.36,-5.30,6.40,0.01,0.01,-0.01,-2.14,-3.44,8.96,-0.01,-0.00,0.00,-0.52,0.08,0.87,0.37,0.12,0.00,L
3.478,0,255,255,255,255,-7.89,0.83,5.97,-0.01,0.00,-0.01,-8.85,-2.91,3.55,-0.03,-0.01,-0.02,-8.18,-2.21,5.32,0.02,0.01,-0.02,-5.44,-5.26,6.41,0.01,-0.01,-0.01,-2.14,-3.44,8.93,-0.02,-0.01,0.01,-0.52,0.08,0.86,0.00,-0.06,0.12,L
3.525,255,255,255,255,255,-7.92,0.80,6.02,-0.01,0.01,0.01,-8.85,-2.93,3.58,-0.03,0.00,-0.02,-8.22,-2.23,5.41,0.01,0.02,0.00,-5.34,-5.30,6.42,0.01,-0.01,0.00,-2.14,-3.50,8.95,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.43,0.12,0.24,L
3.577,255,255,255,0,255,-7.90,0.77,5.99,-0.01,0.01,0.00,-8.80,-2.97,3.57,-0.03,-0.01,-0.02,-8.25,-2.16,5.40,0.00,0.02,0.00,-5.36,-5.40,6.39,0.01,-0.00,0.01,-2.17,-3.48,8.91,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.37,0.18,0.00,L
3.628,255,255,255,255,255,-7.89,0.78,6.00,-0.01,0.01,0.01,-8.77,-2.95,3.60,-0.03,-0.00,-0.02,-8.15,-2.24,5.36,0.01,0.02,-0.01,-5.31,-5.33,6.36,0.00,-0.00,0.00,-2.11,-3.45,8.90,-0.01,-0.01,0.00,-0.52,0.08,0.86,-0.24,-0.12,-0.12,L
3.679,127,255,255,255,255,-7.85,0.81,6.04,-0.00,0.01,-0.00,-8.83,-2.95,3.58,-0.02,0.00,-0.03,-8.21,-2.16,5.40,0.01,0.02,-0.01,-5.32,-5.30,6.47,0.00,0.00,-0.00,-2.09,-3.46,8.92,-0.01,-0.01,-0.00,-0.52,0.08,0.86,0.06,0.24,-0.06,L
3.73,255,255,255,255,255,-7.89,0.86,6.00,-0.00,0.01,-0.00,-8.83,-2.92,3.54,-0.03,0.00,-0.03,-8.20,-2.19,5.43,0.01,0.02,-0.01,-5.35,-5.34,6.48,-0.00,-0.00,0.00,-2.12,-3.48,8.97,-0.01,-0.01,0.00,-0.52,0.08,0.86,0.00,0.18,-0.18,L
3.778,255,255,255,255,255,-7.93,0.81,6.01,-0.01,0.01,-0.00,-8.82,-2.93,3.59,-0.03,0.00,-0.02,-8.19,-2.22,5.38,0.00,0.02,-0.01,-5.37,-5.34,6.41,-0.00,0.01,0.01,-2.13,-3.48,8.95,-0.02,-0.01,0.01,-0.52,0.08,0.87,0.06,0.49,0.24,L
3.831,0,255,255,255,255,-7.94,0.79,6.00,-0.01,0.01,-0.00,-8.87,-2.95,3.59,-0.03,0.00,-0.02,-8.20,-2.15,5.39,0.01,0.02,-0.01,-5.43,-5.32,6.42,0.01,0.00,0.01,-2.19,-3.43,8.94,-0.02,-0.01,0.01,-0.51,0.08,0.87,-0.06,0.24,0.18,L
3.886,255,255,255,255,255,-7.93,0.77,5.98,-0.02,0.00,0.00,-8.87,-2.98,3.50,-0.04,-0.01,-0.03,-8.26,-2.22,5.38,0.00,0.01,-0.01,-5.38,-5.38,6.44,-0.01,-0.00,0.00,-2.14,-3.46,8.95,-0.02,-0.01,0.00,-0.52,0.08,0.87,0.00,0.12,0.55,L
3.934,255,255,255,255,255,-7.92,0.78,5.99,-0.01,0.01,-0.00,-8.85,-2.87,3.58,-0.03,-0.00,-0.02,-8.22,-2.16,5.39,0.01,0.02,-0.01,-5.35,-5.42,6.42,-0.00,-0.00,0.01,-2.11,-3.44,8.99,-0.01,-0.01,0.01,-0.52,0.08,0.87,-0.12,0.12,0.31,L
3.984,255,255,255,255,255,-7.88,0.77,6.03,-0.01,0.01,-0.00,-8.87,-2.96,3.55,-0.04,-0.01,-0.02,-8.21,-2.21,5.38,0.00,0.01,-0.01,-5.38,-5.28,6.42,0.00,-0.01,0.01,-2.11,-3.43,8.97,-0.01,-0.00,0.00,-0.52,0.08,0.87,-0.43,0.24,0.12,L
4.034,255,255,255,0,255,-7.91,0.75,5.99,-0.01,0.00,-0.01,-8.91,-2.93,3.52,-0.02,-0.01,-0.02,-8.25,-2.19,5.46,0.01,0.02,-0.01,-5.36,-5.39,6.38,0.00,0.00,0.00,-2.12,-3.43,8.95,-0.02,-0.01,0.00,-0.52,0.08,0.86,0.18,0.24,0.12,L
4.093,255,255,255,255,255,-7.86,0.78,6.03,-0.01,0.01,-0.00,-8.84,-2.94,3.61,-0.03,-0.01,-0.02,-8.16,-2.19,5.39,0.01,0.01,-0.01,-5.38,-5.36,6.41,0.00,0.00,0.01,-2.14,-3.48,9.00,-0.02,-0.01,0.01,-0.52,0.08,0.87,0.00,0.24,0.18,L
4.136,255,255,255,0,255,-7.92,0.79,6.00,-0.00,0.01,-0.00,-8.83,-2.95,3.59,-0.03,-0.00,-0.02,-8.21,-2.18,5.36,0.01,0.02,0.00,-5.35,-5.36,6.40,0.01,-0.01,0.00,-2.10,-3.44,8.91,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.24,0.06,0.24,L
4.188,255,255,255,0,255,-7.98,0.83,5.98,-0.01,0.01,0.00,-8.88,-2.91,3.52,-0.03,-0.00,-0.02,-8.25,-2.24,5.38,0.00,0.02,-0.00,-5.40,-5.36,6.44,-0.00,-0.00,0.01,-2.15,-3.53,8.96,-0.03,-0.01,0.01,-0.52,0.08,0.87,-0.31,0.24,0.31,L
4.241,255,255,255,0,255,-7.92,0.83,6.00,-0.01,0.01,-0.01,-8.85,-2.92,3.61,-0.03,-0.00,-0.03,-8.27,-2.23,5.37,0.01,0.01,-0.01,-5.36,-5.43,6.36,0.01,0.00,0.01,-2.13,-3.43,8.92,-0.01,0.00,0.00,-0.52,0.08,0.86,0.06,0.12,0.24,L
4.289,255,255,255,255,255,-7.89,0.79,5.99,-0.02,-0.00,-0.01,-8.85,-2.97,3.59,-0.04,-0.01,-0.02,-8.18,-2.15,5.41,0.01,0.02,-0.01,-5.37,-5.35,6.40,0.00,-0.01,0.01,-2.18,-3.49,8.90,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.12,-0.12,0.24,L
4.341,255,255,255,255,255,-7.90,0.81,6.01,-0.01,0.01,0.00,-8.82,-2.95,3.56,-0.03,-0.00,-0.02,-8.22,-2.20,5.41,0.00,0.02,-0.00,-5.39,-5.38,6.44,0.01,-0.00,0.00,-2.12,-3.43,8.97,-0.02,-0.01,0.01,-0.52,0.08,0.87,-0.37,0.24,0.18,L
4.393,255,255,255,0,255,-7.94,0.85,6.02,-0.01,0.01,0.00,-8.82,-2.92,3.55,-0.04,-0.00,-0.02,-8.14,-2.24,5.33,0.00,0.01,-0.00,-5.35,-5.33,6.43,0.00,-0.01,0.01,-2.13,-3.48,8.99,-0.02,-0.01,0.01,-0.52,0.08,0.87,-0.31,0.24,0.24,L
4.449,255,255,255,255,255,-7.93,0.75,6.00,0.00,0.01,0.00,-8.87,-2.97,3.61,-0.03,0.00,-0.02,-8.22,-2.17,5.37,0.01,0.02,-0.01,-5.42,-5.36,6.45,0.01,-0.00,0.00,-2.18,-3.39,8.96,-0.01,-0.01,0.00,-0.52,0.08,0.87,0.00,0.18,-0.12,L
4.495,255,255,255,0,255,-7.83,0.83,6.04,-0.01,0.00,-0.00,-8.90,-2.93,3.63,-0.02,0.00,-0.02,-8.25,-2.20,5.39,0.01,0.02,-0.01,-5.37,-5.29,6.44,0.00,0.00,0.00,-2.13,-3.54,8.94,-0.02,-0.00,0.00,-0.52,0.08,0.87,-0.06,0.18,0.18,L
4.547,127,255,255,255,255,-7.89,0.80,6.03,-0.01,0.01,-0.00,-8.82,-2.86,3.59,-0.03,-0.00,-0.02,-8.19,-2.21,5.36,0.01,0.02,-0.00,-5.39,-5.29,6.43,0.01,0.00,0.00,-2.13,-3.42,8.92,-0.01,-0.01,0.01,-0.52,0.08,0.86,-0.18,0.06,0.06,L
4.595,255,255,255,0,255,-7.95,0.81,6.03,-0.01,0.01,-0.00,-8.93,-2.96,3.57,-0.03,0.00,-0.02,-8.26,-2.17,5.43,0.00,0.02,-0.01,-5.34,-5.37,6.45,0.01,0.00,0.01,-2.16,-3.50,8.95,-0.02,-0.01,0.01,-0.52,0.08,0.87,-0.12,0.12,0.12,L
4.648,255,255,255,0,255,-7.89,0.76,6.02,-0.00,0.01,0.00,-8.81,-2.96,3.54,-0.02,-0.00,-0.02,-8.24,-2.20,5.33,0.01,0.02,-0.01,-5.36,-5.36,6.41,0.01,0.00,0.00,-2.11,-3.51,8.93,-0.03,-0.01,0.00,-0.52,0.08,0.87,0.00,0.18,-0.06,L
4.7,255,255,255,255,255,-7.91,0.75,5.97,0.00,0.01,0.00,-8.90,-2.90,3.58,-0.03,0.00,-0.02,-8.29,-2.24,5.35,0.02,0.01,-0.01,-5.39,-5.36,6.40,0.00,-0.00,-0.00,-2.16,-3.43,8.98,-0.02,-0.01,-0.00,-0.52,0.08,0.87,-0.06,-0.24,-0.24,L
4.749,255,255,255,255,255,-7.85,0.77,6.02,-0.00,0.01,-0.00,-8.79,-2.94,3.54,-0.02,0.00,-0.02,-8.18,-2.25,5.38,0.01,0.01,-0.01,-5.38,-5.34,6.44,0.01,0.00,0.00,-2.17,-3.43,8.98,-0.01,-0.00,0.00,-0.52,0.08,0.86,0.00,0.12,-0.18,L
4.8,255,255,255,255,255,-7.90,0.88,6.05,-0.01,0.01,0.00,-8.81,-2.91,3.57,-0.03,0.00,-0.02,-8.19,-2.22,5.39,0.01,0.02,-0.01,-5.35,-5.32,6.42,0.01,0.00,0.00,-2.10,-3.49,8.89,-0.00,-0.01,0.01,-0.52,0.08,0.87,-0.06,0.06,-0.12,L
4.852,255,255,255,255,255,-7.92,0.80,6.02,-0.00,0.01,-0.00,-8.87,-2.97,3.62,-0.02,0.00,-0.02,-8.25,-2.25,5.44,0.01,0.02,-0.00,-5.32,-5.38,6.38,0.01,-0.00,0.00,-2.18,-3.51,8.90,-0.01,-0.01,0.00,-0.52,0.08,0.86,0.00,-0.18,-0.24,L
4.904,127,255,255,255,255,-7.88,0.76,5.97,0.00,0.01,0.00,-8.84,-2.98,3.49,-0.02,0.00,-0.02,-8.26,-2.16,5.37,0.02,0.02,-0.01,-5.39,-5.34,6.42,0.01,-0.00,0.00,-2.12,-3.47,8.99,-0.01,-0.00,0.01,-0.52,0.08,0.87,0.00,-0.06,-0.18,L
4.954,255,255,255,255,255,-7.85,0.85,5.99,-0.00,0.01,0.00,-8.82,-2.94,3.61,-0.02,0.00,-0.01,-8.21,-2.20,5.39,0.01,0.02,-0.01,-5.38,-5.36,6.43,0.01,0.00,0.01,-2.12,-3.46,8.93,-0.01,-0.01,0.01,-0.52,0.08,0.86,-0.55,-0.24,-0.31,L
5.004,255,255,255,255,255,-7.90,0.79,6.01,-0.01,0.01,0.00,-8.84,-2.97,3.59,-0.03,0.00,-0.02,-8.26,-2.19,5.39,0.01,0.02,-0.01,-5.34,-5.34,6.42,0.01,0.00,0.00,-2.13,-3.48,8.96,-0.02,-0.01,0.01,-0.52,0.08,0.86,0.00,-0.18,0.00,L
5.054,0,255,255,255,255,-7.90,0.87,6.02,-0.00,0.00,-0.01,-8.88,-2.92,3.58,-0.03,-0.01,-0.03,-8.23,-2.15,5.39,0.02,0.01,-0.02,-5.40,-5.35,6.44,0.01,0.01,-0.01,-2.13,-3.41,8.99,-0.01,-0.01,0.00,-0.52,0.08,0.87,0.43,0.00,-0.12,L
5.107,0,255,255,255,255,-7.90,0.80,6.00,-0.01,0.01,-0.00,-8.84,-2.92,3.56,-0.02,-0.00,-0.03,-8.20,-2.25,5.40,0.01,0.01,-0.00,-5.37,-5.32,6.37,0.01,0.00,-0.00,-2.17,-3.50,8.90,-0.01,-0.01,0.01,-0.52,0.07,0.86,0.00,-0.24,-0.18,L
5.167,127,255,255,0,255,-7.92,0.79,6.03,-0.00,0.01,0.01,-8.88,-2.94,3.57,-0.02,0.01,-0.01,-8.21,-2.23,5.43,0.02,0.02,-0.00,-5.41,-5.30,6.45,0.01,-0.00,0.00,-2.10,-3.43,8.94,-0.02,-0.01,0.01,-0.52,0.08,0.87,-0.55,0.18,-0.12,L
5.209,255,255,255,255,255,-7.92,0.75,5.93,-0.01,0.01,-0.00,-8.86,-2.95,3.58,-0.02,0.01,-0.02,-8.23,-2.23,5.41,0.02,0.02,-0.01,-5.41,-5.31,6.38,0.00,0.00,0.01,-2.12,-3.44,8.97,-0.01,-0.01,-0.00,-0.52,0.08,0.87,-0.18,-0.12,-0.18,L
5.261,255,255,255,0,255,-7.87,0.77,5.98,0.00,0.01,0.00,-8.86,-2.92,3.53,-0.04,-0.00,-0.03,-8.21,-2.22,5.39,0.01,0.01,-0.00,-5.34,-5.33,6.42,0.00,-0.00,0.00,-2.15,-3.44,8.99,-0.02,-0.01,-0.01,-0.51,0.08,0.86,-0.37,-0.24,-0.18,L
5.31,127,255,255,255,255,-7.93,0.84,6.01,-0.00,0.01,-0.01,-8.86,-2.94,3.54,-0.02,0.00,-0.02,-8.24,-2.22,5.37,0.02,0.02,-0.01,-5.38,-5.32,6.40,0.01,-0.01,0.00,-2.13,-3.47,8.94,-0.02,-0.01,0.00,-0.52,0.08,0.86,0.00,0.06,-0.37,L
5.362,255,255,255,255,255,-7.85,0.82,6.02,-0.01,0.01,0.00,-8.90,-2.94,3.62,-0.03,-0.00,-0.02,-8.21,-2.12,5.38,0.01,0.02,-0.01,-5.36,-5.28,6.45,0.01,0.01,0.01,-2.13,-3.44,8.97,-0.01,-0.01,0.00,-0.52,0.08,0.86,-0.12,-0.06,-0.06,L
5.41,255,255,255,255,255,-7.94,0.76,5.97,-0.01,0.00,-0.01,-8.79,-2.87,3.61,-0.03,-0.01,-0.02,-8.25,-2.20,5.42,0.01,0.02,-0.01,-5.38,-5.32,6.42,0.01,-0.00,0.00,-2.10,-3.49,8.97,-0.01,-0.01,0.01,-0.52,0.08,0.86,-0.12,0.18,-0.06,L
5.465,255,255,255,255,255,-7.96,0.82,5.98,-0.00,0.01,0.00,-8.90,-2.96,3.47,-0.03,0.00,-0.02,-8.23,-2.19,5.35,0.02,0.02,-0.01,-5.39,-5.32,6.39,0.00,0.00,0.01,-2.15,-3.46,8.94,-0.02,-0.01,0.01,-0.52,0.08,0.87,0.06,-0.06,0.00,L
5.514,255,255,255,0,255,-7.92,0.79,5.94,-0.01,0.01,-0.00,-8.86,-2.90,3.51,-0.03,-0.00,-0.02,-8.28,-2.15,5.40,0.01,0.02,-0.01,-5.38,-5.32,6.45,0.01,-0.00,0.00,-2.16,-3.45,8.94,-0.01,-0.00,0.00,-0.52,0.08,0.86,-0.12,0.06,-0.12,L
5.564,255,255,255,255,255,-7.92,0.83,6.00,-0.01,0.01,-0.01,-8.85,-2.97,3.57,-0.03,-0.00,-0.03,-8.20,-2.16,5.43,0.01,0.02,-0.01,-5.32,-5.32,6.47,0.01,-0.00,-0.00,-2.15,-3.51,8.92,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.06,-0.18,0.24,L
5.616,255,255,255,255,255,-7.91,0.77,5.97,-0.00,0.01,0.00,-8.78,-2.94,3.62,-0.03,-0.00,-0.02,-8.20,-2.23,5.37,0.01,0.02,-0.01,-5.38,-5.34,6.47,0.01,-0.00,0.01,-2.12,-3.46,8.97,-0.02,-0.01,0.00,-0.52,0.08,0.86,-0.18,0.06,0.00,L
5.667,255,255,255,255,255,-7.88,0.84,5.98,-0.01,0.01,0.00,-8.83,-2.92,3.54,-0.03,-0.00,-0.02,-8.18,-2.15,5.43,0.01,0.01,-0.01,-5.37,-5.30,6.43,0.00,0.00,0.00,-2.12,-3.47,8.91,-0.02,-0.01,0.00,-0.52,0.08,0.86,0.12,0.24,-0.06,L
5.718,127,255,255,255,255,-7.96,0.77,6.00,-0.00,0.01,-0.00,-8.92,-2.91,3.52,-0.03,-0.00,-0.02,-8.25,-2.18,5.38,0.01,0.02,-0.01,-5.41,-5.35,6.41,0.01,-0.00,0.00,-2.14,-3.48,8.96,-0.02,-0.01,0.01,-0.52,0.08,0.87,-0.24,-0.06,-0.12,L
5.773,255,255,255,0,255,-7.93,0.79,5.98,0.00,0.01,-0.00,-8.88,-2.91,3.56,-0.03,-0.00,-0.02,-8.22,-2.23,5.41,0.01,0.02,-0.01,-5.32,-5.33,6.47,0.00,-0.00,0.00,-2.07,-3.51,8.98,-0.01,-0.01,0.00,-0.52,0.08,0.87,0.12,0.18,0.18,L
5.823,255,255,255,255,255,-7.85,0.79,6.03,-0.01,0.01,-0.01,-8.80,-2.93,3.57,-0.02,-0.00,-0.02,-8.24,-2.18,5.40,0.01,0.02,-0.01,-5.38,-5.30,6.39,0.00,0.00,-0.00,-2.12,-3.47,9.03,-0.01,-0.00,0.00,-0.52,0.08,0.87,0.18,-0.06,-0.06,L
5.869,255,255,255,255,255,-7.89,0.79,5.98,-0.00,0.01,-0.01,-8.84,-2.89,3.53,-0.02,-0.00,-0.02,-8.21,-2.20,5.44,0.01,0.02,-0.01,-5.39,-5.34,6.44,0.01,-0.00,-0.01,-2.15,-3.46,8.92,-0.02,-0.01,0.00,-0.52,0.08,0.86,0.18,0.06,-0.12,L
5.926,255,255,255,0,255,-7.92,0.84,6.00,-0.01,0.00,-0.00,-8.84,-2.93,3.57,-0.03,-0.00,-0.02,-8.19,-2.19,5.37,0.01,0.02,-0.00,-5.41,-5.37,6.43,0.01,0.00,0.00,-2.15,-3.46,8.94,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.24,0.31,-0.12,L
5.973,255,255,255,255,255,-7.92,0.82,6.00,-0.01,0.02,0.01,-8.84,-2.94,3.55,-0.03,-0.01,-0.02,-8.18,-2.22,5.42,0.01,0.02,0.00,-5.44,-5.34,6.39,0.01,-0.00,0.00,-2.16,-3.44,8.98,-0.01,-0.00,0.01,-0.52,0.08,0.87,-0.18,0.06,0.00,L
6.026,255,255,255,255,255,-7.91,0.77,5.96,-0.00,0.01,-0.00,-8.92,-2.92,3.56,-0.03,0.00,-0.02,-8.26,-2.22,5.39,0.01,0.02,-0.01,-5.39,-5.38,6.45,0.01,0.00,0.00,-2.18,-3.42,8.88,-0.02,-0.01,0.01,-0.52,0.08,0.87,-0.18,0.06,0.00,L
6.075,255,255,255,255,255,-7.95,0.76,5.96,-0.01,0.01,0.00,-8.86,-2.90,3.49,-0.03,0.00,-0.02,-8.16,-2.15,5.42,0.01,0.01,-0.01,-5.32,-5.32,6.48,0.01,0.00,0.01,-2.13,-3.39,8.99,-0.01,-0.01,0.01,-0.52,0.08,0.86,-0.18,0.00,-0.12,L
6.124,255,255,255,0,255,-7.97,0.80,5.99,-0.01,-0.00,-0.00,-8.89,-2.94,3.59,-0.02,-0.01,-0.02,-8.18,-2.18,5.37,0.01,0.01,-0.01,-5.35,-5.32,6.41,0.01,-0.00,-0.00,-2.15,-3.52,8.93,-0.02,-0.01,0.00,-0.52,0.08,0.86,0.00,-0.24,0.06,L
6.176,255,255,255,255,255,-7.88,0.79,5.99,-0.01,0.00,-0.00,-8.84,-2.99,3.57,-0.03,-0.00,-0.02,-8.22,-2.20,5.41,0.01,0.01,-0.01,-5.37,-5.34,6.36,0.01,-0.00,0.01,-2.16,-3.45,8.97,-0.01,-0.01,0.01,-0.52,0.08,0.86,-0.12,-0.06,-0.06,L
6.234,255,255,255,255,255,-7.89,0.78,5.95,-0.01,0.00,0.00,-8.85,-2.96,3.55,-0.03,-0.00,-0.02,-8.23,-2.21,5.41,0.01,0.02,-0.00,-5.36,-5.28,6.40,0.01,-0.00,0.00,-2.15,-3.43,8.95,-0.01,-0.01,0.01,-0.52,0.08,0.87,-0.12,0.12,-0.06,L
6.277,0,255,255,0,255,-7.94,0.79,6.00,-0.00,0.01,-0.00,-8.84,-2.91,3.51,-0.02,0.00,-0.02,-8.28,-2.22,5.36,0.00,0.02,-0.01,-5.37,-5.35,6.40,0.00,-0.00,0.00,-2.15,-3.48,8.93,-0.02,-0.01,0.01,-0.52,0.08,0.87,0.00,0.06,-0.06,L
6.33,0,255,255,255,255,-7.86,0.82,6.00,-0.01,0.01,-0.00,-8.83,-2.94,3.54,-0.03,-0.00,-0.02,-8.23,-2.17,5.43,0.01,0.01,-0.01,-5.31,-5.34,6.45,0.01,-0.00,0.00,-2.07,-3.44,8.94,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.24,-0.06,0.00,L
6.38,255,255,255,0,255,-7.84,0.81,6.04,-0.01,0.01,-0.00,-8.79,-2.96,3.56,-0.04,-0.00,-0.02,-8.28,-2.19,5.43,0.01,0.01,-0.00,-5.32,-5.32,6.45,0.01,-0.00,0.01,-2.10,-3.48,8.99,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.49,0.06,-0.12,L
6.432,255,255,255,255,255,-7.88,0.80,5.97,-0.01,0.01,-0.00,-8.85,-2.97,3.55,-0.03,-0.01,-0.03,-8.20,-2.19,5.44,0.01,0.02,-0.01,-5.32,-5.32,6.46,0.01,-0.00,0.00,-2.08,-3.43,8.95,-0.01,-0.01,0.01,-0.52,0.08,0.86,0.00,0.12,-0.06,L
6.484,255,255,255,255,255,-7.89,0.84,5.99,-0.01,0.01,-0.01,-8.88,-2.92,3.56,-0.03,-0.00,-0.02,-8.27,-2.16,5.42,0.01,0.02,-0.00,-5.36,-5.37,6.42,0.00,-0.01,0.00,-2.08,-3.39,8.96,-0.02,-0.01,0.01,-0.52,0.08,0.86,-0.31,0.24,0.06,L
6.533,0,255,255,0,255,-7.86,0.84,6.03,-0.01,0.01,0.00,-8.91,-2.94,3.52,-0.03,0.00,-0.02,-8.24,-2.14,5.36,0.01,0.02,-0.01,-5.41,-5.33,6.43,-0.00,-0.00,0.00,-2.12,-3.45,8.97,-0.01,-0.00,0.01,-0.52,0.08,0.86,-0.31,0.31,0.12,L
6.585,255,255,255,0,255,-7.92,0.82,5.99,-0.01,0.01,-0.00,-8.83,-2.96,3.58,-0.03,-0.00,-0.02,-8.28,-2.23,5.42,0.01,0.02,-0.01,-5.41,-5.30,6.47,0.01,0.00,0.01,-2.07,-3.41,8.95,-0.01,-0.00,0.01,-0.52,0.08,0.86,-0.06,0.18,0.12,L
6.636,0,255,255,255,255,-7.86,0.81,6.02,-0.01,0.01,0.00,-8.82,-2.92,3.51,-0.03,-0.01,-0.02,-8.17,-2.18,5.38,0.01,0.01,-0.01,-5.36,-5.33,6.42,-0.00,-0.00,0.01,-2.15,-3.42,8.95,-0.01,-0.01,0.01,-0.52,0.08,0.86,-0.31,0.12,0.12,L
6.688,255,255,255,255,255,-7.88,0.79,6.02,-0.01,0.01,0.00,-8.83,-2.91,3.59,-0.03,-0.00,-0.01,-8.18,-2.22,5.44,0.01,0.01,0.00,-5.39,-5.31,6.44,-0.00,0.00,0.01,-2.11,-3.50,8.95,-0.01,-0.00,0.01,-0.52,0.08,0.87,-0.43,0.24,0.24,L
6.74,255,255,255,255,255,-7.92,0.82,5.96,-0.01,0.01,0.00,-8.85,-2.88,3.53,-0.03,-0.00,-0.02,-8.17,-2.18,5.40,0.01,0.02,0.00,-5.38,-5.32,6.45,0.01,0.00,0.01,-2.10,-3.45,8.95,-0.01,-0.00,0.01,-0.52,0.08,0.86,-0.43,0.37,0.00,L
