Timestamp,Thumb Flex,Pointer Flex,Middle Flex,Ring Flex,Pinky Flex,Thumb Acc. X,Thumb Acc. Y,Thumb Acc. Z,Thumb Gyro X,Thumb Gyro Y,Thumb Gyro Z,Pointer Acc. X,Pointer Acc. Y,Pointer Acc. Z,Pointer Gyro X,Pointer Gyro Y,Pointer Gyro Z,Middle Acc. X,Middle Acc. Y,Middle Acc. Z,Middle Gyro X,Middle Gyro Y,Middle Gyro Z,Ring Acc. X,Ring Acc. Y,Ring Acc. Z,Ring Gyro X,Ring Gyro Y,Ring Gyro Z,Pinky Acc. X,Pinky Acc. Y,Pinky Acc. Z,Pinky Gyro X,Pinky Gyro Y,Pinky Gyro Z,Wrist Gyro X,Wrist Gyro Y,Wrist Gyro Z,Wrist Acc. X,Wrist Acc. Y,Wrist Acc. Z,Hand
16.727,69,0,0,0,37,-1.30,0.23,9.91,-0.01,0.01,-0.00,-2.11,0.14,9.61,0.01,0.03,-0.00,-1.03,1.49,9.62,-0.03,0.01,0.00,-0.83,0.46,9.80,-0.01,0.01,0.00,-0.05,5.34,8.34,0.00,0.02,-0.01,0.42,-0.28,0.87,0.43,0.12,0.18,R
16.779,0,0,0,0,34,-1.31,0.13,9.91,0.00,0.01,-0.00,-2.13,0.25,9.64,-0.03,0.02,0.00,-1.08,1.55,9.65,-0.06,0.00,0.00,-0.85,0.46,9.80,-0.00,0.02,-0.00,-0.03,5.40,8.39,0.01,0.02,-0.01,0.43,-0.27,0.87,1.10,-1.10,-0.06,R
16.829,0,2,0,2,45,-1.30,0.10,9.91,0.00,0.01,-0.01,-2.15,0.12,9.64,-0.01,0.02,-0.00,-1.08,1.51,9.60,-0.02,0.00,0.00,-0.71,0.62,9.78,0.04,0.01,-0.01,-0.07,5.35,8.38,0.01,0.02,-0.00,0.43,-0.27,0.87,0.49,0.85,0.67,R
16.881,39,0,0,0,28,-1.33,0.18,9.91,-0.01,0.01,0.00,-2.16,0.40,9.73,-0.04,0.02,0.00,-1.04,1.60,9.63,-0.01,0.02,-0.01,-0.85,0.50,9.76,0.01,0.02,-0.01,-0.07,5.38,8.37,0.00,0.02,-0.00,0.43,-0.27,0.87,-0.37,0.73,0.18,R
16.931,98,0,0,0,2,-1.34,0.18,9.94,0.00,0.02,-0.00,-2.20,0.40,9.66,0.00,0.02,-0.00,-0.99,1.49,9.66,-0.04,0.01,0.00,-0.83,0.49,9.82,-0.00,0.02,-0.01,-0.08,5.37,8.40,0.00,0.02,-0.01,0.43,-0.28,0.87,0.31,0.37,0.31,R
16.982,57,0,1,0,0,-1.28,0.16,9.87,-0.01,0.02,-0.00,-2.19,0.26,9.61,0.04,0.03,0.01,-1.08,1.47,9.64,-0.05,0.01,0.01,-0.88,0.43,9.82,0.01,0.02,-0.01,-0.05,5.37,8.43,0.00,0.02,-0.00,0.44,-0.28,0.87,-1.28,1.28,0.85,R
17.033,70,0,1,0,10,-1.26,0.14,9.88,-0.01,0.02,-0.01,-2.17,0.12,9.66,-0.01,0.03,-0.01,-1.03,1.53,9.64,-0.01,0.01,-0.01,-0.83,0.55,9.80,-0.01,0.01,-0.00,-0.07,5.37,8.36,-0.00,0.02,-0.01,0.42,-0.27,0.87,0.18,0.73,0.37,R
17.084,81,0,0,0,8,-1.26,0.19,9.90,-0.00,0.01,-0.01,-2.12,0.19,9.67,-0.01,0.02,0.00,-1.03,1.48,9.62,-0.05,0.00,0.01,-0.84,0.50,9.85,0.01,0.01,-0.00,-0.06,5.41,8.46,0.00,0.02,-0.01,0.43,-0.27,0.87,0.00,-0.79,-0.24,R
17.135,101,0,1,0,0,-1.32,0.13,9.89,0.01,0.02,-0.00,-2.15,0.27,9.66,-0.03,0.02,0.01,-1.03,1.47,9.66,-0.03,0.01,0.00,-0.87,0.46,9.81,-0.02,0.02,-0.00,-0.05,5.40,8.39,0.00,0.02,-0.01,0.43,-0.27,0.87,0.43,0.85,0.49,R
17.186,101,0,2,0,0,-1.34,0.16,9.90,0.00,0.02,0.00,-2.15,0.23,9.64,-0.04,0.02,0.01,-1.04,1.51,9.62,-0.04,0.01,0.00,-0.98,0.37,9.83,-0.01,0.02,-0.01,-0.09,5.36,8.32,-0.01,0.03,-0.01,0.44,-0.27,0.87,0.67,-0.37,-0.06,R
17.237,58,0,0,0,16,-1.30,0.14,9.89,-0.00,0.01,-0.01,-2.14,0.18,9.65,-0.01,0.03,0.00,-1.03,1.55,9.64,-0.04,0.01,0.00,-0.89,0.46,9.78,-0.01,0.01,0.00,-0.01,5.40,8.34,0.01,0.02,-0.01,0.42,-0.27,0.87,0.31,0.37,0.37,R
17.289,73,0,1,0,8,-1.37,0.13,9.92,-0.01,0.01,-0.01,-2.15,0.29,9.61,-0.03,0.03,0.01,-1.04,1.47,9.63,-0.06,0.01,0.01,-0.89,0.51,9.86,-0.01,0.01,-0.00,-0.09,5.36,8.43,-0.00,0.02,-0.01,0.43,-0.27,0.87,0.61,0.12,0.37,R
17.34,97,0,2,0,0,-1.25,0.07,9.93,-0.01,0.01,-0.00,-2.13,0.14,9.59,0.00,0.03,0.00,-1.07,1.51,9.58,-0.03,0.01,0.00,-0.83,0.45,9.81,-0.02,0.02,-0.01,-0.05,5.36,8.43,0.00,0.02,-0.01,0.42,-0.27,0.87,0.06,1.10,0.67,R
17.391,103,0,2,0,0,-1.36,0.15,9.90,-0.02,0.01,-0.01,-2.12,0.33,9.53,0.02,0.04,0.01,-1.02,1.57,9.63,-0.04,0.02,0.00,-1.11,-0.10,9.87,0.12,0.04,-0.06,-0.02,5.31,8.39,0.00,0.02,-0.01,0.44,-0.27,0.87,-0.67,-0.61,0.31,R
17.441,60,0,1,0,11,-1.27,0.11,9.88,-0.03,0.01,-0.01,-2.18,0.24,9.63,-0.01,0.04,0.00,-0.97,1.48,9.67,-0.05,0.03,-0.00,-0.89,0.48,9.82,-0.02,0.03,0.00,-0.07,5.32,8.39,-0.01,0.02,-0.01,0.42,-0.27,0.87,-0.06,-0.06,0.85,R
17.493,0,0,0,1,45,-1.27,0.09,9.92,-0.04,0.01,-0.01,-2.21,0.33,9.65,-0.01,0.06,0.01,-1.10,1.47,9.59,-0.04,0.05,-0.01,-0.95,0.44,9.85,0.01,0.04,-0.02,-0.01,5.35,8.32,-0.04,0.00,-0.02,0.44,-0.27,0.87,-1.53,-0.79,1.59,R
17.543,64,0,0,0,24,-1.29,0.08,9.89,-0.06,-0.01,-0.02,-2.24,0.32,9.65,-0.06,0.06,0.00,-1.13,1.50,9.61,-0.08,0.05,-0.01,-0.85,0.72,9.75,0.04,0.04,-0.03,-0.08,5.32,8.44,-0.03,0.02,-0.03,0.43,-0.27,0.87,-1.77,-2.69,2.08,R
17.594,102,0,2,0,0,-1.29,0.03,9.95,-0.11,-0.00,0.00,-2.25,0.14,9.63,0.04,0.11,0.02,-1.24,1.47,9.59,-0.05,0.11,-0.01,-0.91,0.60,9.81,0.13,0.06,-0.04,-0.17,5.20,8.43,0.07,-0.00,-0.02,0.44,-0.27,0.87,-5.07,-0.55,3.05,R
17.645,58,0,1,0,16,-1.28,-0.07,9.91,-0.18,0.00,0.01,-2.26,0.18,9.64,0.02,0.14,0.04,-1.24,1.53,9.62,-0.04,0.16,-0.02,-1.04,0.40,9.73,0.09,0.09,-0.06,-0.14,5.14,8.59,0.03,0.05,-0.07,0.44,-0.27,0.87,-8.67,-3.30,3.60,R
17.696,0,18,0,16,60,-1.19,-0.12,10.08,-0.26,0.06,0.15,-2.49,0.30,9.45,-0.03,0.22,0.06,-1.48,1.49,9.56,-0.12,0.25,-0.03,-1.16,0.67,9.85,0.09,0.12,-0.07,-0.02,5.42,8.60,-0.04,0.05,-0.07,0.41,-0.25,0.89,-18.13,-8.00,5.13,R
17.747,0,18,0,16,67,-1.76,0.59,13.01,1.07,-0.77,0.09,-2.45,0.22,9.69,-0.12,0.41,0.16,-1.34,1.10,9.60,-0.12,0.31,-0.00,-1.02,0.63,9.73,0.09,0.17,-0.03,-0.15,5.28,8.36,-0.03,0.08,-0.04,0.40,-0.21,0.89,-15.20,-4.58,9.89,R
17.799,0,19,0,20,65,-0.37,0.25,8.74,-0.09,-0.19,0.06,-2.46,-0.15,9.46,-0.14,0.14,0.12,-1.36,1.27,9.72,-0.15,0.09,0.00,-1.03,0.77,9.78,0.00,0.08,-0.02,-0.22,5.20,8.44,-0.04,0.07,-0.05,0.46,-0.20,0.89,-5.13,-3.85,3.78,R
17.85,0,16,0,16,58,-0.57,-0.04,10.28,-0.31,-0.06,-0.05,-2.52,0.11,9.59,-0.10,0.15,-0.01,-1.61,1.21,9.58,-0.07,0.16,-0.04,-1.18,0.77,9.75,0.04,0.08,-0.06,-0.15,5.27,8.50,-0.07,0.05,-0.10,0.42,-0.22,0.88,-8.18,-9.22,0.61,R
17.9,0,15,0,12,60,-0.82,-0.27,10.08,-0.25,-0.05,-0.05,-2.81,0.01,9.44,-0.09,0.16,0.05,-1.65,1.19,9.54,-0.03,0.11,-0.04,-1.20,0.59,9.76,0.06,0.06,-0.04,-0.20,5.17,8.55,0.04,0.05,-0.05,0.37,-0.20,0.91,-4.82,-1.95,2.20,R
17.952,0,11,0,16,55,-0.68,-0.14,10.00,-0.31,-0.03,0.01,-2.92,0.16,9.51,-0.02,0.20,0.01,-1.73,1.29,9.63,0.00,0.25,-0.05,-1.35,0.88,9.73,0.12,0.12,-0.06,-0.24,5.30,8.54,0.01,0.06,-0.12,0.44,-0.22,0.89,-12.02,-7.14,2.62,R
18.002,54,0,0,0,26,-0.60,-0.49,10.54,-0.59,-0.15,-0.07,-3.04,-0.08,9.84,-0.11,0.50,-0.01,-2.19,1.09,9.54,0.12,0.55,-0.09,-1.17,0.71,9.48,0.40,0.36,-0.08,-0.48,5.28,8.45,0.11,0.13,-0.20,0.39,-0.22,0.90,-28.08,-4.27,7.69,R
18.053,104,0,1,0,0,-0.27,-1.81,9.18,-0.42,-0.50,0.10,-2.97,0.50,9.09,-0.07,0.35,0.04,-2.09,1.20,9.33,-0.05,0.41,-0.06,-1.38,0.92,9.73,0.21,0.28,-0.01,-0.23,5.18,8.71,0.14,0.17,-0.12,0.38,-0.15,0.92,-19.71,-6.29,7.02,R
18.104,64,0,0,0,0,-0.03,-0.93,10.79,-0.02,-0.72,0.16,-3.41,-0.32,9.58,-0.20,0.62,-0.04,-2.66,1.10,9.50,0.10,0.76,-0.06,-1.81,1.02,9.46,0.47,0.50,-0.01,-0.83,5.49,8.02,0.56,0.17,-0.32,0.41,-0.16,0.92,-34.18,-2.81,9.46,R
18.155,76,0,1,0,14,-0.04,-0.43,9.39,-0.12,-0.35,0.15,-2.92,1.20,7.95,-0.04,0.18,0.02,-2.37,1.73,9.59,-0.21,0.19,-0.07,-1.41,1.31,9.78,0.03,0.18,-0.03,-0.33,5.87,8.20,0.08,0.11,-0.10,0.31,-0.06,0.92,-3.85,-7.32,6.71,R
18.206,3,9,0,0,54,0.79,-1.28,9.65,0.07,-0.24,0.11,-3.49,-1.86,9.33,-0.15,0.20,0.16,-2.80,1.22,9.27,0.14,0.45,0.03,-1.90,1.41,9.50,0.36,0.25,0.04,-0.79,5.52,8.36,0.51,0.08,-0.19,0.42,-0.12,0.92,-11.11,3.66,5.49,R
18.257,0,24,0,18,73,0.19,-1.05,11.06,-0.03,-0.43,-0.05,-4.52,0.07,10.20,0.05,0.61,-0.23,-3.43,1.70,9.28,0.41,1.12,-0.11,-2.22,1.49,9.79,0.76,0.87,-0.17,-0.86,5.65,7.94,0.94,0.28,-0.47,0.38,-0.12,0.94,-27.04,2.99,15.81,R
18.308,0,41,0,31,82,0.54,0.11,9.39,-0.12,-0.42,0.45,-4.12,0.21,9.21,0.28,0.86,0.04,-4.58,2.26,10.59,0.25,1.43,0.02,-3.09,3.32,9.44,0.92,1.54,-0.12,-1.41,7.50,7.23,0.79,0.51,-0.51,0.44,-0.09,0.91,-26.00,1.65,26.25,R
18.359,0,50,0,23,91,1.17,-2.92,9.89,-0.23,-0.61,0.43,-3.92,-0.37,8.32,0.08,0.48,0.10,-3.80,1.78,8.50,-0.00,0.59,0.26,-2.86,2.04,8.62,0.50,0.84,0.30,-1.82,5.87,9.47,1.14,0.98,0.67,0.36,0.01,0.93,-24.72,3.48,19.59,R
18.41,0,57,0,24,99,1.03,0.31,9.74,0.21,-0.25,0.30,-4.59,1.53,9.12,0.31,0.53,0.41,-4.46,1.24,9.23,-0.16,0.55,0.38,-3.39,2.63,8.50,0.39,0.69,0.29,-1.47,6.53,6.98,0.64,0.27,0.21,0.42,0.01,0.92,-10.38,8.79,20.69,R
18.462,0,65,0,25,100,1.69,-0.79,7.97,-0.54,0.21,0.39,-4.69,-1.09,8.04,-0.19,0.13,0.18,-4.61,0.43,8.57,-0.16,0.15,0.12,-4.18,1.51,8.67,0.14,0.69,0.05,-1.83,6.56,7.35,0.29,0.19,-0.34,0.45,0.01,0.91,-18.19,-2.56,13.98,R
18.513,0,63,0,24,102,0.39,-2.60,11.21,-0.32,0.34,-0.16,-4.82,-0.18,8.26,-0.08,0.13,-0.22,-4.17,1.70,7.71,0.20,0.15,-0.19,-3.44,3.47,7.64,0.23,0.20,-0.06,-1.01,6.90,5.44,0.25,0.09,-0.14,0.31,0.06,0.95,-6.71,-8.30,2.01,R
18.563,0,66,0,31,107,1.16,-3.13,9.84,-0.13,0.48,0.40,-4.98,0.21,8.47,0.15,0.10,0.44,-5.54,1.68,9.57,0.14,0.47,0.30,-4.93,2.81,9.91,0.29,0.14,0.27,-2.34,7.82,8.34,0.25,-0.07,0.06,0.49,-0.01,0.92,-0.31,14.47,6.77,R
18.614,0,63,0,22,106,0.14,-1.84,11.22,-0.37,0.41,0.14,-5.18,0.20,8.99,-0.17,-0.05,-0.18,-4.24,2.39,7.58,0.05,-0.04,-0.16,-3.62,3.34,7.32,0.07,0.02,-0.05,-1.12,6.86,5.25,0.08,0.02,-0.04,0.38,0.04,0.93,-12.21,-10.07,6.29,R
18.666,0,67,0,28,109,0.60,-2.17,9.63,-0.11,0.20,0.01,-4.57,0.33,8.10,-0.03,0.07,0.20,-3.97,2.51,7.31,-0.02,0.58,0.20,-3.99,2.90,8.00,0.14,0.40,0.21,-2.16,7.09,7.68,0.15,0.29,0.05,0.42,0.04,0.91,-1.28,7.63,6.04,R
18.716,0,69,0,24,106,0.27,-1.14,9.91,-0.17,0.65,-0.22,-5.32,-0.14,9.44,0.01,0.10,-0.05,-5.68,1.78,9.45,-0.05,-0.07,-0.08,-4.57,3.23,8.82,0.01,-0.18,-0.10,-1.54,7.84,6.56,0.02,-0.14,0.04,0.41,0.03,0.94,-6.23,-7.32,2.14,R
18.768,0,66,0,0,0,0.11,-1.84,10.35,-0.04,0.11,0.01,-4.78,0.94,8.25,0.03,0.15,0.14,-4.52,2.28,6.64,-0.01,1.17,0.09,-4.03,3.17,7.73,0.25,0.54,0.28,-1.71,7.09,6.28,0.24,0.32,0.13,0.40,0.06,0.92,-8.85,8.06,7.69,R
18.818,90,0,0,0,0,0.22,-1.49,9.04,0.03,0.58,-0.32,-4.38,-0.30,7.91,0.01,0.41,0.09,-5.54,1.21,8.17,0.04,0.99,-0.07,-4.53,2.74,8.61,0.09,0.28,0.01,-1.81,7.07,6.85,0.06,0.07,-0.10,0.42,0.06,0.91,-3.54,-1.04,2.20,R
18.869,0,59,0,20,104,-0.16,-1.41,10.07,0.02,0.49,-0.00,-5.57,0.86,8.84,0.09,0.02,0.03,-5.75,2.91,7.11,0.38,0.01,-0.01,-4.52,4.09,8.24,0.28,0.06,0.08,-1.71,7.96,6.22,0.27,0.13,-0.09,0.40,0.06,0.94,-5.86,3.54,4.33,R
18.92,91,0,0,0,78,-1.54,-1.35,9.14,0.26,1.06,-0.17,-5.17,0.25,7.68,-0.12,0.76,0.33,-5.92,1.66,7.37,-0.18,1.43,0.16,-4.64,2.90,8.00,0.18,0.62,0.20,-1.97,7.44,6.37,0.05,0.24,0.19,0.45,0.07,0.90,-6.90,5.62,4.58,R
18.972,87,15,0,0,81,-0.94,-1.59,10.13,0.06,0.47,-0.10,-6.10,0.34,9.22,0.04,0.17,0.02,-6.87,2.06,7.48,-0.02,0.52,-0.01,-4.61,3.65,8.04,0.10,0.16,0.06,-1.71,7.78,6.33,0.12,0.13,0.02,0.40,0.08,0.93,-1.95,-1.46,2.50,R
19.022,0,32,0,0,0,0.18,-5.51,8.58,0.08,1.53,-0.33,-4.35,1.31,5.62,-0.22,1.25,0.47,-6.81,2.48,5.86,0.21,1.36,0.18,-5.10,3.33,8.09,0.30,0.48,0.18,-2.10,7.62,6.75,0.18,0.28,0.10,0.43,0.07,0.93,-9.22,4.21,6.29,R
19.073,0,62,0,6,95,-2.98,-0.43,9.95,0.51,1.37,-0.38,-5.72,-0.12,7.90,-0.35,1.50,0.46,-6.31,2.23,6.10,0.20,1.34,0.22,-4.40,3.69,7.31,0.08,0.25,0.11,-1.77,7.02,6.02,0.02,0.08,0.10,0.41,0.10,0.90,-2.81,5.07,5.43,R
19.124,0,67,0,10,95,1.77,-2.47,7.76,0.39,1.88,-0.37,-6.45,0.13,6.59,-0.02,1.75,0.23,-7.28,2.16,3.36,0.49,1.70,0.17,-5.19,4.06,7.35,0.21,0.47,0.12,-1.98,8.09,6.50,0.12,-0.03,-0.00,0.42,0.09,0.94,0.06,-0.49,1.28,R
19.175,0,57,0,0,81,-4.50,-0.85,10.17,0.37,1.53,-0.45,-7.51,0.27,7.77,-0.44,1.47,0.58,-8.86,1.81,6.11,0.07,1.16,0.34,-5.08,3.80,7.29,0.00,0.36,0.13,-1.78,7.35,5.81,0.09,0.02,0.01,0.45,0.09,0.89,-5.25,8.79,4.58,R
19.226,0,67,0,4,89,-3.40,-1.70,7.73,0.25,1.17,-0.03,-6.88,-0.60,4.61,0.05,1.05,0.14,-7.64,3.00,4.70,0.26,0.90,0.17,-5.20,4.09,7.39,0.06,0.10,0.06,-1.81,7.16,6.19,0.02,-0.02,0.07,0.43,0.11,0.90,-1.22,0.98,1.83,R
19.277,94,2,0,0,68,-4.61,-1.83,9.30,0.19,1.11,-0.16,-7.47,3.61,5.42,-0.20,0.86,0.25,-9.05,4.86,3.82,0.28,1.75,0.28,-5.82,4.78,8.12,0.21,0.55,0.09,-1.91,7.85,6.34,0.08,-0.07,0.07,0.42,0.09,0.92,-3.54,4.64,1.22,R
19.329,0,81,0,16,111,-5.46,-0.89,8.55,0.33,1.12,-0.29,-7.69,0.80,4.93,-0.04,0.96,0.14,-7.71,3.28,2.21,0.35,1.25,0.32,-4.69,3.12,6.17,0.16,0.30,0.07,-1.44,6.84,5.65,-0.03,-0.14,0.01,0.43,0.13,0.89,-5.31,0.73,2.26,R
19.379,40,56,0,0,87,-5.33,-0.66,7.71,0.08,0.83,-0.12,-8.32,-0.11,5.19,0.53,0.90,0.15,-8.77,2.67,3.51,0.47,0.87,0.13,-5.83,3.57,7.40,0.31,0.35,-0.13,-1.66,7.57,6.04,0.13,-0.09,-0.35,0.42,0.11,0.91,8.85,-3.23,-5.37,R
19.431,94,8,5,0,26,-6.54,-0.32,8.39,0.12,0.70,0.00,-8.92,1.58,4.32,-0.17,0.50,0.19,-9.20,5.55,0.87,0.18,0.37,0.42,-5.73,5.47,6.06,0.25,0.16,0.09,-1.92,8.60,6.00,0.18,-0.13,0.09,0.46,0.07,0.93,-4.70,6.90,2.62,R
19.482,213,244,242,255,153,-5.82,-1.59,7.84,0.21,0.82,-0.25,-7.29,0.73,4.25,0.29,1.22,0.00,-7.88,3.24,2.16,0.24,1.30,0.01,-5.50,3.57,6.70,0.30,1.07,-0.01,-1.63,6.63,6.24,-0.00,0.01,-0.04,0.42,0.12,0.88,-2.14,-1.53,-0.73,R
19.532,224,244,244,255,155,-6.42,-1.36,7.57,0.10,0.63,0.09,-8.18,1.47,3.17,-0.15,0.65,0.21,-8.73,4.40,1.04,0.28,0.79,0.19,-7.14,5.63,7.58,0.48,0.43,0.02,-1.86,8.83,6.27,0.16,-0.08,-0.07,0.45,0.10,0.92,1.65,2.87,-0.55,R
19.584,227,247,244,255,156,-8.36,-0.82,5.75,0.21,1.00,-0.28,-9.39,0.88,3.65,-0.02,1.02,0.07,-9.20,3.93,1.23,0.19,1.25,0.03,-6.88,4.26,6.95,0.37,0.99,-0.06,-1.50,7.31,5.49,0.03,-0.19,-0.13,0.43,0.11,0.88,2.08,-1.95,-2.99,R
19.635,232,252,246,255,157,-7.64,-0.97,7.38,0.02,0.54,0.00,-9.33,0.71,2.54,0.22,0.63,0.15,-8.22,4.27,-0.35,0.12,0.50,0.14,-6.01,4.69,5.01,0.44,0.26,-0.07,-1.43,7.50,5.63,0.09,-0.40,0.07,0.44,0.09,0.92,0.98,0.12,-0.49,R
19.685,236,249,247,255,157,-3.36,-0.21,6.51,0.35,0.94,-0.28,-9.55,1.60,2.53,-0.02,1.45,0.01,-9.32,4.21,0.79,0.09,0.84,0.10,-6.43,4.87,5.30,0.30,0.52,0.01,-1.38,7.91,5.91,-0.01,-0.25,0.20,0.46,0.09,0.91,-2.44,2.20,1.22,R
19.737,236,248,247,255,157,-5.76,-1.58,5.79,-0.02,0.60,-0.02,-9.26,0.63,1.84,0.01,1.05,0.06,-8.62,4.22,0.44,0.07,0.34,-0.01,-6.35,4.75,5.35,0.10,0.24,-0.11,-1.21,7.46,5.70,-0.08,-0.21,0.02,0.44,0.11,0.89,9.52,-5.13,-3.97,R
19.788,242,251,248,255,155,-8.66,-1.51,7.10,0.22,0.71,0.01,-10.97,1.31,1.73,-0.05,1.71,0.21,-9.87,4.37,-0.45,-0.16,0.69,0.16,-7.55,4.95,5.50,0.07,0.58,0.19,-1.43,7.93,6.09,0.15,0.08,0.09,0.43,0.07,0.92,1.16,6.29,1.53,R
19.839,245,251,247,255,155,-7.15,-0.74,6.14,0.16,0.35,-0.06,-8.95,1.02,0.53,0.05,1.02,0.01,-8.37,4.11,-0.42,-0.05,-0.09,-0.06,-6.43,4.95,4.77,-0.06,-0.07,-0.09,-1.05,7.39,5.76,-0.12,-0.05,-0.07,0.45,0.11,0.88,3.17,-2.99,-0.73,R
19.889,245,251,246,255,155,-8.91,-0.47,6.34,0.16,0.25,0.06,-10.41,1.36,0.26,0.02,0.74,0.16,-9.79,4.54,-0.67,-0.07,0.16,0.05,-7.86,5.30,5.45,-0.03,0.18,0.09,-1.50,8.06,6.53,0.08,0.06,0.06,0.44,0.07,0.91,1.34,3.54,0.79,R
19.94,247,252,245,255,155,-7.62,-1.04,5.97,0.15,0.18,0.04,-9.33,0.91,0.34,0.03,0.65,0.07,-8.82,3.67,-0.17,-0.18,-0.04,0.04,-6.62,4.25,4.97,-0.15,-0.04,0.04,-1.10,6.95,5.91,-0.04,0.04,0.14,0.45,0.11,0.89,-4.39,2.44,3.05,R
19.992,245,252,245,255,155,-7.99,-0.54,5.60,0.02,0.45,-0.15,-9.98,1.70,-0.08,0.07,0.78,0.09,-9.00,4.55,-0.30,-0.03,-0.08,-0.01,-7.09,5.20,5.15,-0.04,-0.00,-0.01,-1.30,8.11,6.34,0.01,0.05,-0.01,0.44,0.08,0.92,7.57,-0.55,-2.81,R
20.043,245,252,244,255,153,-8.32,-1.25,6.10,-0.05,-0.16,0.12,-9.31,1.47,-0.76,0.05,0.06,0.04,-8.53,4.20,-0.73,-0.14,-0.16,0.07,-6.76,4.83,4.79,-0.12,-0.11,0.07,-1.21,7.16,5.84,-0.03,0.01,0.09,0.44,0.09,0.90,-3.72,1.65,3.11,R
20.094,241,251,244,255,153,-8.21,-0.41,6.04,0.08,-0.03,-0.06,-9.83,1.40,-0.11,0.11,0.03,-0.00,-8.82,4.49,0.09,0.02,-0.29,-0.01,-6.59,5.09,5.30,-0.08,-0.24,-0.06,-0.98,7.71,5.98,-0.02,-0.01,-0.10,0.43,0.11,0.91,3.97,-1.83,-2.44,R
20.145,233,250,242,255,152,-8.58,-0.42,6.10,-0.09,-0.57,0.31,-10.84,1.67,-0.47,-0.05,-0.71,0.02,-9.16,4.51,-0.24,-0.09,-0.69,0.11,-7.11,5.24,5.35,-0.21,-0.53,0.08,-1.38,8.09,6.31,-0.00,-0.06,0.03,0.45,0.07,0.91,1.22,2.38,1.71,R
20.195,231,249,242,255,152,-7.72,-0.08,6.20,-0.26,-0.76,0.15,-9.21,1.37,0.67,-0.10,-1.21,-0.19,-8.29,4.41,0.65,-0.09,-0.77,-0.04,-5.96,4.61,5.38,-0.32,-0.57,-0.05,-1.03,7.30,5.80,-0.17,-0.04,-0.01,0.45,0.10,0.89,-0.31,-4.52,2.62,R
20.247,219,248,241,255,150,-6.96,-0.41,5.74,-1.04,-2.93,0.87,-10.11,2.36,0.80,-0.44,-3.24,-0.38,-9.74,5.54,2.65,-0.14,-2.37,-0.01,-6.64,5.87,6.75,-0.44,-1.66,-0.14,-1.00,8.50,6.10,-0.14,-0.09,-0.01,0.43,0.10,0.92,4.21,-8.61,3.66,R
20.299,204,245,239,255,149,-7.35,-0.49,8.27,-0.65,-1.63,0.31,-10.09,0.97,2.88,-0.30,-2.73,-0.17,-8.74,4.13,1.86,-0.48,-2.41,0.11,-6.03,4.23,6.21,-0.42,-1.22,0.13,-1.25,7.51,6.42,-0.05,0.09,0.16,0.42,0.08,0.91,-6.10,-2.99,10.13,R
20.348,166,241,238,255,148,-4.76,0.19,8.24,-1.62,-5.30,1.76,-9.22,0.38,4.08,-0.49,-4.70,-0.14,-7.18,3.53,3.09,-0.71,-3.06,-0.20,-4.87,3.80,6.97,-0.47,-1.29,-0.19,-0.60,6.93,5.47,-0.32,-0.02,-0.11,0.44,0.14,0.88,5.43,-13.06,5.37,R
20.399,100,232,233,255,148,-4.00,-3.00,8.03,-1.61,-3.55,1.83,-8.29,0.57,5.43,-0.21,-3.94,-0.20,-9.25,3.99,5.01,-0.40,-2.91,-0.22,-5.49,4.21,7.64,-0.31,-1.17,-0.23,-1.21,8.07,7.02,-0.10,0.04,-0.24,0.42,0.09,0.93,15.26,-13.43,-3.54,R
20.45,60,222,227,255,147,-2.17,-3.42,9.21,-1.04,-1.75,1.08,-7.10,1.35,7.13,-0.33,-3.33,-0.37,-7.22,5.04,6.82,-0.34,-2.81,0.05,-4.67,4.40,7.68,-0.32,-1.10,0.05,-1.23,7.32,6.49,-0.06,-0.03,0.14,0.39,0.08,0.93,-1.83,-1.89,4.88,R
20.501,48,208,224,255,148,-1.69,-2.60,9.45,-0.35,-0.72,0.52,-4.53,0.72,7.77,-0.65,-2.79,0.11,-5.37,3.09,5.04,-0.35,-2.22,0.12,-3.90,3.69,7.21,-0.35,-0.82,-0.09,-0.93,7.26,6.08,-0.22,-0.01,-0.03,0.41,0.10,0.91,4.76,-4.21,2.01,R
20.552,38,196,221,255,145,-1.70,-2.31,10.50,-0.15,-0.71,0.44,-4.53,0.11,10.07,-0.18,-2.23,-0.11,-5.13,3.76,8.66,-0.21,-1.69,0.02,-4.28,3.87,8.94,-0.13,-0.64,-0.04,-1.20,7.81,7.07,-0.07,-0.16,0.05,0.39,0.08,0.94,3.78,-1.10,1.28,R
20.603,34,184,218,255,146,-0.78,-2.58,9.28,-0.02,-0.75,0.34,-2.25,-0.07,8.25,-0.09,-1.67,-0.09,-4.35,3.69,6.63,-0.33,-1.44,0.10,-3.19,3.73,7.73,-0.17,-0.52,0.02,-0.97,7.06,6.63,-0.14,-0.21,0.03,0.40,0.10,0.91,2.38,1.89,1.22,R
20.656,28,174,215,255,143,-1.05,-1.34,10.18,0.19,-1.00,0.50,-1.53,0.18,9.34,-0.28,-1.22,0.17,-4.23,3.90,8.60,-0.17,-1.13,0.03,-3.61,4.29,8.50,-0.09,-0.57,-0.11,-0.89,7.76,6.83,-0.06,-0.21,0.01,0.40,0.08,0.93,6.90,-0.18,-1.95,R
